x,y,Node_ID,node_len,Reach_ID,dist_out,max_width
-50.216159961675210,67.066651736693018,"91270800050321",190.201806343242424,"91270800051",50180.000000000000000,52.500000000000000
-50.216717961791083,67.065039706581899,"91270800050331",193.106912329742045,"91270800051",50374.000000000000000,48.000000000000000
-50.215850109972529,67.063429639624701,"91270800050341",206.194960646251275,"91270800051",50580.000000000000000,83.500000000000000
-50.211990532216369,67.062605786531094,"91270800050351",215.281576515111738,"91270800051",50795.000000000000000,63.000000000000000
-50.207511980565677,67.062437495459463,"91270800050361",188.715319699448628,"91270800051",50984.000000000000000,33.000000000000000
-50.203392694786054,67.061833857141650,"91270800050371",221.162378153811915,"91270800051",51205.000000000000000,48.000000000000000
-50.199635728434146,67.060708026444672,"91270800050381",169.578403856285149,"91270800051",51375.000000000000000,63.000000000000000
-50.196040298541725,67.060962657232480,"91270800050391",210.672580838850962,"91270800051",51585.000000000000000,102.000000000000000
-50.192937620963200,67.062301602924208,"91270800050401",198.534527473051639,"91270800051",51784.000000000000000,69.000000000000000
-50.188529078703539,67.062795700564109,"91270800050411",211.782353684984628,"91270800051",51995.000000000000000,63.000000000000000
-50.183696202702798,67.062909444074990,"91270800130916",190.795215774691314,"91270800136",52156.000000000000000,90.000000000000000
