reach_id,time,time_tai,time_str,p_lat,p_lon,wse,wse_u,wse_r_u,slope,slope_u,slope_r_u,slope2,slope2_u,slope2_r_u,width,width_u,area_total,area_tot_u,area_detct,area_det_u,area_wse,layovr_val,node_dist,xtrk_dist,reach_q,reach_q_b,dark_frac,xovr_cal_q,cycle_id,pass_id,sword_version,p_dist_out,partial_f,n_good_nod,time_units,time_tai_units,p_lat_units,p_lon_units,wse_units,wse_u_units,wse_r_u_units,slope_units,slope_u_units,slope_r_u_units,slope2_units,slope2_u_units,slope2_r_u_units,width_units,width_u_units,area_total_units,area_tot_u_units,area_detct_units,area_det_u_units,area_wse_units,layovr_val_units,node_dist_units,xtrk_dist_units,dark_frac_units,p_dist_out_units,n_good_nod_units
91270800041,775702771.029,775702808.029,2024-07-31T00:59:31Z,67.04917937,-50.4276569,104.5945,0.2555,0.23912,0.00972919103,4.582107e-05,4.572275e-05,0.00826481405,-999999999999.0,0.00288917675,128.845293,0.889934,1080859.6,7465.4946,1075388.2,7465.5,1080859.6,13.2757,72.9787533,38718.08789,2,524302,0.005062,0,19,7,16,43796.487,0,32,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800041,776073861.507,776073898.507,2024-08-04T08:04:21Z,67.04917937,-50.4276569,102.9188,0.12622,0.0885,0.00672052035,8.80081e-06,8.27371e-06,0.00654703788,-999999999999.0,0.00047094944,153.317008,1.819139,1286148.3,15260.425,1279494.9,15260.4,1286148.3,2.8752,55.4928398,20867.16309,2,524298,0.005173,0,19,128,16,43796.487,0,32,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800041,777018430.829,777018467.829,2024-08-15T06:27:10Z,67.04917937,-50.4276569,108.0588,0.41632,0.40647,0.00459312101,5.824105e-05,5.816373e-05,0.00393783182,-999999999999.0,0.01379808741,212.951097,1.536261,1786407.7,12887.412,1783781.0,12887.4,1786407.7,2.1578,111.9237306,-24884.14551,2,524298,0.00147,0,19,434,16,43796.487,0,33,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800041,777419043.235,777419080.235,2024-08-19T21:44:03Z,67.04917937,-50.4276569,103.5628,0.86701,0.86232,0.00863369214,0.0002357005,0.0002356814,0.00909388309,-999999999999.0,0.02854991102,93.145361,0.672258,743426.6,5365.5296,727483.8,5365.5,743426.6,31.2705,88.0936299,-52761.35742,2,524298,0.021445,0,19,563,16,43796.487,0,28,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800041,778821136.097,778821173.097,2024-09-05T03:12:16Z,67.04917937,-50.4276569,130.7425,0.31699,0.30394,0.01018286042,2.510685e-05,2.492697e-05,0.01222813311,-999999999999.0,0.00290444585,80.16813,1.241028,672515.8,10410.7561,666736.2,10410.8,672515.8,2.8696,135.9923166,-23938.66602,2,524298,0.008594,0,20,434,16,43796.487,0,28,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800041,779221749.164,779221786.164,2024-09-09T18:29:09Z,67.04917937,-50.4276569,113.3126,0.8325,0.82763,0.01041610902,0.00026372705,0.00026370999,0.01054637146,-999999999999.0,0.01301030932,46.004553,0.552953,366572.4,4406.0307,356824.5,4406.0,366572.4,23.9611,41.8678277,-52574.30078,2,524302,0.026592,0,20,563,16,43796.487,0,27,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800041,779308181.353,779308218.353,2024-09-10T18:29:41Z,67.04917937,-50.4276569,107.7348,0.61684,0.61023,0.01093963967,5.155714e-05,5.146978e-05,0.01014701101,-999999999999.0,0.0107033611,73.29068,0.648972,614822.1,5444.106,607716.7,5444.1,614822.1,11.6496,144.5295965,39097.98047,2,524298,0.011557,0,21,7,16,43796.487,0,28,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800041,779679271.674,779679308.674,2024-09-15T01:34:31Z,67.04917937,-50.4276569,112.9941,0.30628,0.29275,0.00849817057,1.084758e-05,1.042449e-05,0.00790875188,-999999999999.0,0.00278763144,78.800472,1.339492,628070.2,10676.2666,623578.5,10676.3,628070.2,1.4888,69.6353037,21223.23047,2,524298,0.007152,1,21,128,16,43796.487,0,28,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800041,781024457.024,781024494.024,2024-09-30T15:14:17Z,67.04917937,-50.4276569,114.1035,1.19456,1.19117,0.0124067027,0.0002353231,0.0002353039,0.0117873727,-999999999999.0,0.0564170403,84.90904,0.772187,596517.2,5424.8987,593599.3,5424.9,596517.2,28.8341,72.9126549,-52218.99219,2,524298,0.004892,0,21,563,16,43796.487,0,28,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800051,768004906.397,768004943.397,2024-05-02T22:41:46Z,67.06575823,-50.2632605,158.1714,3.13128,3.12999,0.00382492923,0.00039493069,0.00039491929,0.00321594106,-999999999999.0,0.86159779744,208.748577,1.747337,1630068.7,13644.5484,1611274.2,13644.5,1630068.7,7.0146,341.4408927,-31641.76367,2,524298,0.01153,0,14,434,16,51965.399,0,23,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800051,768491961.565,768491998.565,2024-05-08T13:59:21Z,67.06575823,-50.2632605,174.3288,2.27459,2.27281,0.00638637451,0.00036117525,0.00036116279,0.00699953992,-999999999999.0,0.14525977226,64.912783,2.134682,492970.6,16211.5297,491703.7,16211.5,492970.6,13.6679,191.8254432,43798.73828,2,526350,0.00257,0,15,7,16,51965.399,0,22,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
